MICE_ID_RAR_INDIVIDUAL,ID,STRAIN,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,9402,CD1,6A,,370-F,7/13/25,F,HFD,,,,8/4/25,,17.15,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,,,,8/4/25,,14.32,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,,,,8/4/25,,14.52,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,,,,8/4/25,,16.69,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,,,,8/4/25,,15.65,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,,,,8/4/25,,15.57,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,,,,8/4/25,,16.09,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,,,,8/4/25,,16.33,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,,,,8/4/25,,15.87,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,,,,8/4/25,,16.08,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,,,,8/4/25,,16.97,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,,,,8/4/25,,16.44,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,,,,8/4/25,,15.4,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,,,,8/4/25,,14.2,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,,,,8/4/25,,16.28,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,17.15,11.68,15.43,8/6/25,,16.25,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,14.32,8.31,18.99,8/6/25,,12.86,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,14.52,8.31,18.63,8/6/25,,12.37,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,16.69,9.63,20.25,8/6/25,,15.87,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,15.65,8.21,20.12,8/6/25,,15.02,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,15.57,10.23,15.45,8/6/25,,12.77,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,16.09,10.46,18.5,8/6/25,,11.59,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,16.33,11.99,16.03,8/6/25,,16.05,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,15.87,12.09,15.75,8/6/25,,14.42,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,16.08,13.01,13.77,8/6/25,,12.73,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,16.97,11.42,16.3,8/6/25,,13.24,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,16.44,9.71,19.78,8/6/25,,14.86,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,15.4,11.85,14.81,8/6/25,,16.35,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,14.2,6.58,21.24,8/6/25,,13.27,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,16.28,12.96,15.06,8/6/25,,16.93,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,16.25,9.47,,8/8/25,,18.36,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,12.86,6,,8/8/25,,18.08,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,12.37,5.66,,8/8/25,,23.28,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,15.87,8.19,,8/8/25,,22.43,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,15.02,7.26,,8/8/25,,24.47,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,12.77,6.01,,8/8/25,,18.75,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,11.59,3.2,,8/8/25,,20.8,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,16.05,12.41,,8/8/25,,15.63,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,14.42,9.91,,8/8/25,,16.27,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,12.73,6.22,,8/8/25,,18.18,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,13.24,6.85,,8/8/25,,21.4,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,14.86,6.62,,8/8/25,,24.54,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,16.35,11.68,,8/8/25,,15.61,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,13.27,3.83,,8/8/25,,30.95,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,16.93,9.92,,8/8/25,,28.08,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,18.36,8.37,,8/11/25,,16.42,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,18.08,6.11,,8/11/25,,16.15,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,23.28,13.03,,8/11/25,,13.39,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,22.43,10.05,,8/11/25,,14.53,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,24.47,10.41,,8/11/25,,13.92,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,18.75,9.01,,8/11/25,,14.64,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,20.8,8.43,,8/11/25,,15.69,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,15.63,9.76,,8/11/25,,17,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,16.27,3.56,,8/11/25,,18.45,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,18.18,6.57,,8/11/25,,16.48,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,21.4,12.82,,8/11/25,,18.45,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,24.54,10.81,,8/11/25,,17.65,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,15.61,6,,8/11/25,,18.1,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,30.95,15.64,,8/11/25,,16.86,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,28.08,16.05,,8/11/25,,15.62,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,16.42,9.07,23.2,8/13/25,,9.07,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,16.15,7.96,29.31,8/13/25,,13.65,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,13.39,6.35,24.26,8/13/25,,11.45,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,14.53,5.42,30.66,8/13/25,,12.66,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,13.92,4.58,31.05,8/13/25,,12.24,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,14.64,7.9,23.54,8/13/25,,10.44,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,15.69,7.16,31.1,8/13/25,,13.8,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,17,10.69,17.19,8/13/25,,9,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,18.45,9.04,24.39,8/13/25,,10.28,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,16.48,10.1,19.79,8/13/25,,11.2,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,18.45,12.62,16.48,8/13/25,,9.93,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,17.65,9.15,25.32,8/13/25,,10.2,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,18.1,9.22,21.95,8/13/25,,11.74,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,16.86,5.26,30.78,8/13/25,,15.86,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,15.62,6.38,25.79,8/13/25,,12.46,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,9.07,1.79,,8/15/25,,16.17,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,13.65,5.83,,8/15/25,,13.36,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,11.45,5.62,,8/15/25,,12.33,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,12.66,4.4,,8/15/25,,16.23,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,12.24,3.28,,8/15/25,,17.03,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,10.44,3.85,,8/15/25,,12.85,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,13.8,5.69,,8/15/25,,14.76,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,9,1.28,,8/15/25,,14.91,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,10.28,1.37,,8/15/25,,17.29,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,11.2,4.5,,8/15/25,,16.8,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,9.93,4.55,,8/15/25,,14.05,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,10.2,4.8,,8/15/25,,15.15,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,11.74,5.21,,8/15/25,,15.82,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,15.86,5.37,,8/15/25,,21.47,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,12.46,2.46,,8/15/25,,18.5,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,16.17,7.19,,8/18/25,,9.83,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,13.36,2.89,,8/18/25,,13.62,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,12.33,2.34,,8/18/25,,12.85,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,16.23,3.36,,8/18/25,,13.93,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,17.03,2.89,,8/18/25,,15.71,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,12.85,2.45,,8/18/25,,13.32,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,14.76,1.47,,8/18/25,,16.76,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,14.91,2.38,,8/18/25,,15.01,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,17.29,2.92,,8/18/25,,15.53,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,16.8,5.4,,8/18/25,,11.3,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,14.05,4.73,,8/18/25,,11.57,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,15.15,4.04,,8/18/25,,14.28,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,15.82,3.95,,8/18/25,,13.79,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,21.47,5.55,,8/18/25,,18.06,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,18.5,4.65,,8/18/25,,15.26,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,9.83,4.99,24.4,8/20/25,,12.33,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,13.62,7.62,31.9,8/20/25,,12.97,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,12.85,7.68,25.63,8/20/25,,12.17,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,13.93,7.07,33.88,8/20/25,,13.57,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,15.71,7.33,39,8/20/25,,14.94,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,13.32,7.27,26.3,8/20/25,,17.08,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,16.76,8.77,34.67,8/20/25,,15.88,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,15.01,8.96,25.17,8/20/25,,15.26,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,15.53,10.29,32.44,8/20/25,,15.8,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,11.3,7.25,21.39,8/20/25,,14.94,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,11.57,8.24,18.47,8/20/25,,15.91,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,14.28,10.93,23.04,8/20/25,,10.72,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,13.79,7.5,23,8/20/25,,15.29,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,18.06,8.85,35,8/20/25,,15.2,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,15.26,8.93,31.82,8/20/25,,18.48,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,12.33,6.08,,8/22/25,,17.43,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,12.97,6.91,,8/22/25,,16.58,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,12.17,7.86,,8/22/25,,15.8,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,13.57,6.46,,8/22/25,,16.41,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,14.94,6.71,,8/22/25,,19.34,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,17.08,10.63,,8/22/25,,19.32,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,15.88,8.64,,8/22/25,,17.3,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,15.26,9.41,,8/22/25,,14.99,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,15.8,8.82,,8/22/25,,16.76,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,14.94,8.96,,8/22/25,,15.18,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,15.91,12.29,,8/22/25,,15.58,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,10.72,4.1,,8/22/25,,17.43,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,15.29,8.15,,8/22/25,,15.13,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,15.2,6.77,,8/22/25,,19.18,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,18.48,9.15,,8/22/25,,19.53,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,17.43,8.47,,8/25/25,,18.98,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,16.58,7.04,,8/25/25,,18.01,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,15.8,6.99,,8/25/25,,18.65,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,16.41,5.01,,8/25/25,,19.61,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,19.34,5.23,,8/25/25,,22.55,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,19.32,10.18,,8/25/25,,19.71,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,17.3,6.49,,8/25/25,,22.1,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,14.99,1.84,,8/25/25,,24.8,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,16.76,5.65,,8/25/25,,18.71,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,15.18,4.42,,8/25/25,,17.31,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,15.58,5.53,,8/25/25,,18.4,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,17.43,7.09,,8/25/25,,18.36,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,15.13,2.49,,8/25/25,,19.44,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,19.18,3.99,,8/25/25,,25.06,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,19.53,5.19,,8/25/25,,25.8,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,18.98,13.86,25.03,8/27/25,,9.74,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,18.01,11.65,33.7,8/27/25,,11.57,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,18.65,13.93,25.26,8/27/25,,11.24,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,19.61,12.12,36.84,8/27/25,,12.55,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,22.55,12.9,45.48,8/27/25,,13.06,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,19.71,13.24,25.38,8/27/25,,12.7,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,22.1,14.6,36.05,8/27/25,,12.56,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,24.8,17.44,31.97,8/27/25,,12.01,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,18.71,9.41,34.94,8/27/25,,14.87,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,17.31,11.22,21.52,8/27/25,,13.21,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,18.4,11.13,20.07,8/27/25,,12.78,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,18.36,10.7,25.59,8/27/25,,11.64,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,19.44,12.85,22.6,8/27/25,,12.05,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,25.06,14.95,39.15,8/27/25,,14.11,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,25.8,16.87,36.08,8/27/25,,11.92,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,9.74,2.66,,8/29/25,,19.18,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,11.57,5.58,,8/29/25,,16.03,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,11.24,5.21,,8/29/25,,16.21,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,12.55,5.63,,8/29/25,,17.71,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,13.06,4.31,,8/29/25,,16.12,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,12.7,7.27,,8/29/25,,16.62,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,12.56,4.57,,8/29/25,,15.52,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,12.01,4.39,,8/29/25,,18.09,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,14.87,6.31,,8/29/25,,19.3,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,13.21,4.55,,8/29/25,,19.15,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,12.78,6.29,,8/29/25,,17.77,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,11.64,4.32,,8/29/25,,17.89,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,12.05,3.02,,8/29/25,,21.51,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,14.11,4.82,,8/29/25,,17.66,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,11.92,3.56,,8/29/25,,16.18,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,19.18,9.94,,9/1/25,,19.17,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,16.03,7.13,,9/1/25,,17.89,NO,D12451i,,,,,,2409-42370A
,9405,CD1,6A,,370-F,7/13/25,F,HFD,16.21,7.48,,9/1/25,,12.67,NO,D12451i,,,,,,2409-42370A
,9407,CD1,6A,,370-F,7/13/25,M,HFD,17.71,8.02,,9/1/25,,12.33,NO,D12451i,,,,,,2409-42370A
,9410,CD1,6A,,370-F,7/13/25,M,HFD,16.12,4.4,,9/1/25,,15.23,NO,D12451i,,,,,,2409-42370A
,9411,CD1,6A,,370-F,7/13/25,F,HFD,16.62,8,,9/1/25,,12.85,NO,D12451i,,,,,,2409-42370A
,9417,CD1,6A,,370-F,7/13/25,M,HFD,15.52,4.21,,9/1/25,,13.08,NO,D12451i,,,,,,2409-42370A
,9400,CD1,6A,,370-F,7/13/25,M,LFD,18.09,7.08,,9/1/25,,12.91,NO,D12450Hi,,,,,,2409-42370A
,9401,CD1,6A,,370-F,7/13/25,M,LFD,19.3,6.27,,9/1/25,,14.73,NO,D12450Hi,,,,,,2409-42370A
,9404,CD1,6A,,370-F,7/13/25,F,LFD,19.15,7.3,,9/1/25,,15.82,NO,D12450Hi,,,,,,2409-42370A
,9406,CD1,6A,,370-F,7/13/25,F,LFD,17.77,6.3,,9/1/25,,13.22,NO,D12450Hi,,,,,,2409-42370A
,9412,CD1,6A,,370-F,7/13/25,F,LFD,17.89,6.71,,9/1/25,,14.79,NO,D12450Hi,,,,,,2409-42370A
,9414,CD1,6A,,370-F,7/13/25,F,LFD,21.51,9.36,,9/1/25,,12.93,NO,D12450Hi,,,,,,2409-42370A
,9415,CD1,6A,,370-F,7/13/25,M,LFD,17.66,3.89,,9/1/25,,15.04,NO,D12450Hi,,,,,,2409-42370A
,9418,CD1,6A,,370-F,7/13/25,M,LFD,16.18,2.88,,9/1/25,,16.64,NO,D12450Hi,,,,,,2409-42370A
,9402,CD1,6A,,370-F,7/13/25,F,HFD,19.17,12.94,26.98,9/3/25,,12.48,NO,D12451i,,,,,,2409-42370A
,9403,CD1,6A,,370-F,7/13/25,M,HFD,17.89,11.35,35.67,9/3/25,,13.02,NO,D12451i,,,,,,2409-42370A
