MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,14,6,13.5,7.63,29.48,10/16/24,NA,NA,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,14,6,15.09,9.69,18.6,10/16/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,14,6,14.35,8.47,18.94,10/16/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,14,6,14.39,8.25,18.71,10/16/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,14,6,15.05,9.79,17.95,10/16/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,14,6,15.21,10.31,23.57,10/16/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,14,6,15.4,9.37,24.42,10/16/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,14,6,15.56,11.53,21.62,10/16/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,14,6,15.58,8.12,28.83,10/16/24,NA,NA,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,14.3,6.3,9.19,4.79,NA,10/18/24,FOOD_REPLACEMENT,17.04,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,14.3,6.3,13.57,9.99,NA,10/18/24,FOOD_REPLACEMENT,17.12,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,14.3,6.3,11.33,6.42,NA,10/18/24,FOOD_REPLACEMENT,17.17,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,14.3,6.3,11.25,7.52,NA,10/18/24,FOOD_REPLACEMENT,17.01,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,14.3,6.3,10.72,6.9,NA,10/18/24,FOOD_REPLACEMENT,17.58,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,14.3,6.3,11.97,9.1,NA,10/18/24,FOOD_REPLACEMENT,17.13,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,14.3,6.3,12.07,8.46,NA,10/18/24,FOOD_REPLACEMENT,17.9,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,14.3,6.3,10.8,5.82,NA,10/18/24,FOOD_REPLACEMENT,17.6,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,14.3,6.3,11.99,7.99,NA,10/18/24,FOOD_REPLACEMENT,17.52,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,14.3,6.3,12.82,6.82,NA,10/18/24,FOOD_REPLACEMENT,17.76,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,14.3,6.3,12.09,7.5,NA,10/18/24,FOOD_REPLACEMENT,17.83,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,14.3,6.3,13.48,8.6,NA,10/18/24,FOOD_REPLACEMENT,17.04,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,14.3,6.3,9.04,3.87,NA,10/18/24,FOOD_REPLACEMENT,17.46,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,14.3,6.3,11.36,6.07,NA,10/18/24,FOOD_REPLACEMENT,18.94,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,14.3,6.3,10.53,6.18,NA,10/18/24,FOOD_REPLACEMENT,17.69,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,14.3,6.3,11.23,7.61,NA,10/18/24,FOOD_REPLACEMENT,17.31,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,14.3,6.3,9.69,4.34,NA,10/18/24,FOOD_REPLACEMENT,19.83,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,14.3,6.3,11.75,7.26,NA,10/18/24,FOOD_REPLACEMENT,17.78,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,14.3,6.3,11.52,6.48,NA,10/18/24,FOOD_REPLACEMENT,18.7,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,14.3,6.3,9.79,5.12,NA,10/18/24,FOOD_REPLACEMENT,17.35,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,14.3,6.3,10.31,5.35,NA,10/18/24,FOOD_REPLACEMENT,17.65,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,14.3,6.3,9.37,4.19,NA,10/18/24,FOOD_REPLACEMENT,18.67,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,14.3,6.3,11.53,6.23,NA,10/18/24,FOOD_REPLACEMENT,18,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,14.3,6.3,13.8,8.12,NA,10/18/24,FOOD_REPLACEMENT,17.12,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,14.5,6.5,17.04,10,NA,10/21/24,FOOD_REPLACEMENT,13.51,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,14.5,6.5,17.12,11.4,NA,10/21/24,FOOD_REPLACEMENT,15.4,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,14.5,6.5,17.17,9.45,NA,10/21/24,FOOD_REPLACEMENT,17.44,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,14.5,6.5,17.01,10.43,NA,10/21/24,FOOD_REPLACEMENT,14.38,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,14.5,6.5,17.58,10.65,NA,10/21/24,FOOD_REPLACEMENT,13.75,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,14.5,6.5,17.13,10.31,NA,10/21/24,FOOD_REPLACEMENT,13.77,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,14.5,6.5,17.9,10.73,NA,10/21/24,FOOD_REPLACEMENT,14.31,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,14.5,6.5,17.6,11.09,NA,10/21/24,FOOD_REPLACEMENT,13.78,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,14.5,6.5,17.52,10.02,NA,10/21/24,FOOD_REPLACEMENT,14.31,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,14.5,6.5,17.76,7.85,NA,10/21/24,FOOD_REPLACEMENT,15.24,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,14.5,6.5,17.83,9.58,NA,10/21/24,FOOD_REPLACEMENT,13.12,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,14.5,6.5,17.04,8.52,NA,10/21/24,FOOD_REPLACEMENT,14.07,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,14.5,6.5,17.46,9.55,NA,10/21/24,FOOD_REPLACEMENT,16.38,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,14.5,6.5,18.94,10.3,NA,10/21/24,FOOD_REPLACEMENT,15.41,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,14.5,6.5,17.69,10.28,NA,10/21/24,FOOD_REPLACEMENT,13.92,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,14.5,6.5,17.31,9.65,NA,10/21/24,FOOD_REPLACEMENT,15.59,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,14.5,6.5,19.83,13.26,NA,10/21/24,FOOD_REPLACEMENT,15.97,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,14.5,6.5,17.78,9.78,NA,10/21/24,FOOD_REPLACEMENT,14.4,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,14.5,6.5,18.7,10.85,NA,10/21/24,FOOD_REPLACEMENT,16.76,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,14.5,6.5,17.35,9.67,NA,10/21/24,FOOD_REPLACEMENT,16.4,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,14.5,6.5,17.65,10.34,NA,10/21/24,FOOD_REPLACEMENT,13.66,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,14.5,6.5,18.67,10.8,NA,10/21/24,FOOD_REPLACEMENT,14.42,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,14.5,6.5,18,11,NA,10/21/24,FOOD_REPLACEMENT,15.35,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,14.5,6.5,17.12,8.02,NA,10/21/24,FOOD_REPLACEMENT,16.44,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,15,7,13.51,8.88,19.6,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,15,7,15.4,11.14,18.5,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,15,7,17.44,12.98,21.96,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,15,7,14.38,10.41,19.51,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,15,7,13.75,9.27,18.86,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,15,7,13.77,9.21,20.27,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,15,7,14.31,9.21,20.64,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,15,7,13.78,8.47,20.06,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,15,7,14.31,8.82,28.62,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,15,7,15.24,8.09,34.88,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,15,7,13.12,7.8,30.27,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,15,7,14.07,8.86,30.46,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,15,7,16.38,10.49,25.55,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,15,7,15.41,8.78,29.15,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,15,7,13.92,8.33,27.36,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,15,7,15.59,9.83,30.27,10/23/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,15,7,15.97,10.7,18.5,10/23/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,15,7,14.4,9.16,19.57,10/23/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,15,7,16.76,11.6,18.5,10/23/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,15,7,16.4,11.15,18.63,10/23/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,15,7,13.66,9.17,23.77,10/23/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,15,7,14.42,8.66,25.22,10/23/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,15,7,15.35,11.24,21.15,10/23/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,15,7,16.44,9.76,29.32,10/23/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,15.3,7.3,8.88,4.32,,10/25/24,FOOD_REPLACEMENT,11.07,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,15.3,7.3,11.14,7.53,,10/25/24,FOOD_REPLACEMENT,12,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,15.3,7.3,12.98,8.36,,10/25/24,FOOD_REPLACEMENT,14.68,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,15.3,7.3,10.41,5.99,,10/25/24,FOOD_REPLACEMENT,10.95,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,15.3,7.3,9.27,4.26,,10/25/24,FOOD_REPLACEMENT,14.58,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,15.3,7.3,9.21,5.92,,10/25/24,FOOD_REPLACEMENT,10.64,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,15.3,7.3,9.21,5.25,,10/25/24,FOOD_REPLACEMENT,11.08,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,15.3,7.3,8.47,4.5,,10/25/24,FOOD_REPLACEMENT,13.92,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,15.3,7.3,8.82,3.92,,10/25/24,FOOD_REPLACEMENT,11.13,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,15.3,7.3,8.09,5.54,,10/25/24,FOOD_REPLACEMENT,11.6,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,15.3,7.3,7.8,4.06,,10/25/24,FOOD_REPLACEMENT,10.44,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,15.3,7.3,8.86,5.53,,10/25/24,FOOD_REPLACEMENT,13.64,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,15.3,7.3,10.49,5.89,,10/25/24,FOOD_REPLACEMENT,13.05,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,15.3,7.3,8.78,7.45,,10/25/24,FOOD_REPLACEMENT,14.91,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,15.3,7.3,8.33,4.66,,10/25/24,FOOD_REPLACEMENT,10.59,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,15.3,7.3,9.83,6.45,,10/25/24,FOOD_REPLACEMENT,10.34,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,15.3,7.3,10.7,5.17,,10/25/24,FOOD_REPLACEMENT,13.86,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,15.3,7.3,9.16,3.45,,10/25/24,FOOD_REPLACEMENT,15.61,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,15.3,7.3,11.6,6.35,,10/25/24,FOOD_REPLACEMENT,12.89,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,15.3,7.3,11.15,5.15,,10/25/24,FOOD_REPLACEMENT,14.87,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,15.3,7.3,9.17,3.88,,10/25/24,FOOD_REPLACEMENT,14.65,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,15.3,7.3,8.66,3.68,,10/25/24,FOOD_REPLACEMENT,11.24,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,15.3,7.3,11.24,6.16,,10/25/24,FOOD_REPLACEMENT,13,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,15.3,7.3,9.76,4.01,,10/25/24,FOOD_REPLACEMENT,15.2,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,15.5,7.5,11.07,9.18,,10/28/24,FOOD_REPLACEMENT,13.9,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,15.5,7.5,12,6.87,,10/28/24,FOOD_REPLACEMENT,12.96,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,15.5,7.5,14.68,7.41,,10/28/24,FOOD_REPLACEMENT,13.59,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,15.5,7.5,10.95,4.66,,10/28/24,FOOD_REPLACEMENT,13.39,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,15.5,7.5,14.58,8.12,,10/28/24,FOOD_REPLACEMENT,14.16,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,15.5,7.5,10.64,5.05,,10/28/24,FOOD_REPLACEMENT,13.29,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,15.5,7.5,11.08,3.87,,10/28/24,FOOD_REPLACEMENT,14.35,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,15.5,7.5,13.92,6.84,,10/28/24,FOOD_REPLACEMENT,13.59,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,15.5,7.5,11.13,3,,10/28/24,FOOD_REPLACEMENT,13.41,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,15.5,7.5,11.6,2.52,,10/28/24,FOOD_REPLACEMENT,15.09,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,15.5,7.5,10.44,3.63,,10/28/24,FOOD_REPLACEMENT,12.37,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,15.5,7.5,13.64,5.15,,10/28/24,FOOD_REPLACEMENT,14.34,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,15.5,7.5,13.05,5.72,,10/28/24,FOOD_REPLACEMENT,14.21,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,15.5,7.5,14.91,7.64,,10/28/24,FOOD_REPLACEMENT,15.36,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,15.5,7.5,10.59,4.21,,10/28/24,FOOD_REPLACEMENT,16.14,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,15.5,7.5,10.34,1.83,,10/28/24,FOOD_REPLACEMENT,17.33,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,15.5,7.5,13.86,7.74,,10/28/24,FOOD_REPLACEMENT,14.14,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
