ID,BW,DATE,COMMENTS,SEX,COHORT,STRAIN,AIM,DIET_CODE
2327,28.22,2025-01-22,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2327,30.45,2025-01-29,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2327,30.92,2025-02-05,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2327,31.96,2025-02-12,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2328,39.8,2025-01-09,INDIVIDUALLY_HOUSED_AND_ECHO_MRI,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2328,26.97,2025-01-22,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2328,39.57,2025-01-29,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2328,40,2025-02-05,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2328,41.22,2025-02-12,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2329,35.06,2025-01-09,INDIVIDUALLY_HOUSED_AND_ECHO_MRI,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2329,35.71,2025-01-22,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2329,32.55,2025-01-29,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2329,33.1,2025-02-05,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2329,33.35,2025-02-12,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2330,39.24,2025-01-09,INDIVIDUALLY_HOUSED_AND_ECHO_MRI,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2330,38.42,2025-01-22,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2330,40.9,2025-01-29,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2330,42.06,2025-02-05,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
2330,42.93,2025-02-12,NA,M,7,C57BL6/J,FISETIN,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet
3706,26.02,2024-10-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,26.78,2024-10-30,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,27.99,2024-11-06,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,30,2024-11-12,DAY_1_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,27.3,2024-11-13,DAY_3_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,30,2024-11-18,END_SABLE_DAY_1_LFD_AD_LIB,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,28.24,2024-11-20,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,29.75,2024-11-27,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,29.97,2024-12-04,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,30.68,2024-12-11,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,31.4,2024-12-13,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,31.98,2024-12-16,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,33.21,2024-12-18,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,33.29,2024-12-20,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,34.54,2024-12-23,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,34.28,2024-12-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,34.18,2024-12-27,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,34.76,2024-12-30,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.12,2025-01-01,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.03,2025-01-03,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.09,2025-01-06,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,34.87,2025-01-08,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.94,2025-01-10,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,36.16,2025-01-13,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,38.39,2025-01-15,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,36.96,2025-01-17,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,37.45,2025-01-20,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,37.16,2025-01-22,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,36.15,2025-01-24,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,39.75,2025-01-27,DAY_1_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.5,2025-01-29,DAY_3_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.74,2025-01-30,DAY_4_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.13,2025-01-31,DAY_5_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.56,2025-02-03,DAY_8_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.75,2025-02-05,DAY_1_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,36.08,2025-02-07,DAY_3_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,37.08,2025-02-10,FASTING_OVERNIGHT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,35.12,2025-02-11,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,37.48,2025-02-12,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,38.63,2025-02-14,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,38.81,2025-02-17,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,39.38,2025-02-19,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,38.23,2025-02-21,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,38.65,2025-02-24,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,39.62,2025-02-26,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,40.1,2025-02-28,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3706,39.92,2025-03-03,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,26.07,2024-10-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,29.45,2024-10-30,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,32.98,2024-11-06,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,35.5,2024-11-12,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,32.74,2024-11-13,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,33.48,2024-11-18,END_SABLE_DAY_1_LFD,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,31.22,2024-11-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,33.47,2024-11-27,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,36.54,2024-12-04,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,39.78,2024-12-11,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,42.22,2024-12-13,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,43.24,2024-12-16,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,43.81,2024-12-18,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,44.3,2024-12-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,44.95,2024-12-23,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,45.6,2024-12-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,46.51,2024-12-27,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,46.38,2024-12-30,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,45.9,2025-01-01,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,46.43,2025-01-03,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,47.46,2025-01-06,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,48.12,2025-01-08,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,48.31,2025-01-10,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,49.1,2025-01-13,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,50.3,2025-01-15,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,51.21,2025-01-17,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,50.2,2025-01-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,50.35,2025-01-22,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,50.57,2025-01-24,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,51.88,2025-01-27,DAY_1_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,45.4,2025-01-29,DAY_3_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,45.38,2025-01-30,DAY_4_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,44.43,2025-01-31,DAY_5_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,43.84,2025-02-03,DAY_8_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,44.04,2025-02-05,DAY_1_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,43.12,2025-02-07,DAY_3_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,44.75,2025-02-10,FASTING_OVERNIGHT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,42.63,2025-02-11,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,46.38,2025-02-12,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,48.45,2025-02-14,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,49.32,2025-02-17,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,50.25,2025-02-19,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,50.36,2025-02-21,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,50.04,2025-02-24,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,51.19,2025-02-26,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,50.35,2025-02-28,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3707,50.98,2025-03-03,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,29.33,2024-10-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,32.03,2024-10-30,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,36.13,2024-11-06,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,39.9,2024-11-12,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,37.63,2024-11-13,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,37.19,2024-11-18,END_SABLE_DAY_1_LFD,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,34.43,2024-11-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,37.37,2024-11-27,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,38.73,2024-12-04,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,39.9,2024-12-11,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,40.85,2024-12-13,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,41.05,2024-12-16,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,41.89,2024-12-18,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,42.72,2024-12-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,44.48,2024-12-23,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,43.38,2024-12-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,44.16,2024-12-27,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,44.59,2024-12-30,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,44.99,2025-01-01,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,44.53,2025-01-03,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,44.7,2025-01-06,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,45.62,2025-01-08,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,45.83,2025-01-10,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,46.82,2025-01-13,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.66,2025-01-15,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.18,2025-01-17,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,49.04,2025-01-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,48.51,2025-01-22,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,48.14,2025-01-24,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,48,2025-01-27,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,48.73,2025-01-29,DAY_1_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,46.89,2025-01-31,DAY_3_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.75,2025-02-03,DAY_6_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.02,2025-02-05,DAY_8_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.22,2025-02-07,DAY_9_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.22,2025-02-08,DAY_1_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.28,2025-02-10,DAY_3_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,46.67,2025-02-12,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,45.96,2025-02-14,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.98,2025-02-17,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,49.47,2025-02-19,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,49.21,2025-02-21,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,49.35,2025-02-24,RESTRICTED_DAY_1,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.66,2025-02-26,RESTRICTED_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,47.97,2025-02-28,RESTRICTED_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3708,46.38,2025-03-03,RESTRICTED_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,27.03,2024-10-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,30.35,2024-10-30,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,34.48,2024-11-06,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,37.7,2024-11-12,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,33.95,2024-11-13,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,35.64,2024-11-18,END_SABLE_DAY_1_LFD,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,35.64,2024-11-19,END_SABLE_DAY_1_LFD,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,32.86,2024-11-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,31.88,2024-11-27,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,34.65,2024-12-04,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,38.42,2024-12-11,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,38.93,2024-12-13,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,40.62,2024-12-16,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,41.18,2024-12-18,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,41.72,2024-12-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,42.38,2024-12-23,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,42.05,2024-12-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,41.7,2024-12-27,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,42.81,2024-12-30,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,41.54,2025-01-01,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,41.38,2025-01-03,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,42.69,2025-01-06,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,43.42,2025-01-08,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,43.56,2025-01-10,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,44.64,2025-01-13,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,45.68,2025-01-15,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,44.94,2025-01-17,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,46.2,2025-01-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,45.45,2025-01-22,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,44.38,2025-01-24,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,46.51,2025-01-27,DAY_1_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,41.43,2025-01-29,DAY_3_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,41.5,2025-01-30,DAY_4_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,40.33,2025-01-31,DAY_5_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,40.68,2025-02-03,DAY_8_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,40.11,2025-02-05,DAY_1_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,40.42,2025-02-07,DAY_3_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,42.65,2025-02-10,FASTING_OVERNIGHT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,40.73,2025-02-11,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,43.56,2025-02-12,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,43.88,2025-02-14,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,45,2025-02-17,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,45.45,2025-02-19,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,44.22,2025-02-21,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,44.32,2025-02-24,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,44.77,2025-02-26,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,44.6,2025-02-28,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3709,45.8,2025-03-03,AD_LIB_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,26.98,2024-10-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,29.08,2024-10-30,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,33.68,2024-11-06,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,36.1,2024-11-12,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,34.14,2024-11-13,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,37.11,2024-11-18,END_SABLE_DAY_1_LFD,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,34.59,2024-11-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,35.87,2024-11-27,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,38.65,2024-12-04,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,41.44,2024-12-11,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,42.45,2024-12-13,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,45.04,2024-12-16,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,45.14,2024-12-18,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,45.54,2024-12-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,47.26,2024-12-23,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,46.96,2024-12-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,47.52,2024-12-27,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,49.4,2024-12-30,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,48.33,2025-01-01,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,46.98,2025-01-03,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,48.72,2025-01-06,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,48.65,2025-01-08,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,49.17,2025-01-10,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,50.07,2025-01-13,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,51.93,2025-01-15,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,51.43,2025-01-17,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,51.79,2025-01-20,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,51.18,2025-01-22,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,51.33,2025-01-24,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,51.9,2025-01-27,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,51.94,2025-01-29,DAY_1_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,49.71,2025-01-31,DAY_3_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,48.45,2025-02-03,DAY_6_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,47.72,2025-02-05,DAY_9_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,47.95,2025-02-07,DAY_10_ACC_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,47.95,2025-02-08,DAY_1_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,50.07,2025-02-10,DAY_3_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,50.28,2025-02-12,FASTING_OVERNIGHT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,47.96,2025-02-13,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,52.35,2025-02-14,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,54.14,2025-02-17,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,54.82,2025-02-19,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,55.86,2025-02-21,FOOD_REPLACEMENT,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,55.56,2025-02-24,RESTRICTED_DAY_1,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,54.97,2025-02-26,RESTRICTED_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,54.55,2025-02-28,RESTRICTED_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,52.14,2025-03-03,RESTRICTED_GROUP,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,30.45,2024-10-25,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,30.54,2024-10-30,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,33.56,2024-11-06,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,36.3,2024-11-12,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,33.53,2024-11-13,IN_SABLE,F,3,NZO/HlLtJ,EEGAP,D12450Ki
