MICE_ID_RAR_INDIVIDUAL,ID,STRAIN,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,9357,CD1,6A,,370-F,,F,HFD,18.24,9.76,,7/25/25,,18.89,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,14.2,8.22,,7/25/25,,17.14,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,14.39,6.2,,7/25/25,,18.22,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,14.66,7.35,,7/25/25,,17.97,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,13.55,4.99,,7/25/25,,18.33,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,14.23,8.29,,7/25/25,,18.91,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,13.49,7.86,,7/25/25,,16.96,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,14,8.13,,7/25/25,,17.88,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,16.08,9.6,,7/25/25,,19.33,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,15.98,6.6,,7/25/25,,23.1,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,16.11,7.53,,7/25/25,,19.18,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,18.02,12.45,,7/25/25,,19.08,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,14.32,7.86,,7/25/25,,19.48,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,14.24,9.78,,7/25/25,,15.68,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,15.46,8.28,,7/25/25,,17.87,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.07,6.46,,7/25/25,,20.5,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.2,8,,7/25/25,,18.42,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,19.68,8.65,,7/25/25,,23.01,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,13.19,7.68,,7/25/25,,16.9,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,15.93,6.84,,7/25/25,,20.28,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,14.11,4.58,,7/28/25,,11.7,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,14.36,7.64,,7/28/25,,10.93,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,16.71,6.89,,7/28/25,,11.41,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,17.05,5,,7/28/25,,14.08,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,18.89,13.64,,7/28/25,,10.93,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,17.14,6.99,,7/28/25,,13.62,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,18.22,5.35,,7/28/25,,14.35,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,17.97,6.64,,7/28/25,,14.3,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,18.33,8.17,,7/28/25,,14.44,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,18.91,9.54,,7/28/25,,14.04,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,16.96,8.36,,7/28/25,,10.34,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,17.88,10.66,,7/28/25,,10.51,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,19.33,7.23,,7/28/25,,13.51,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,23.1,9.58,,7/28/25,,18.05,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,19.18,2.32,,7/28/25,,17.98,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,19.08,10.31,,7/28/25,,13.88,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,19.48,9.92,,7/28/25,,12.59,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,15.68,4.51,,7/28/25,,12.48,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,17.87,5.42,,7/28/25,,15.32,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,20.5,9.84,,7/28/25,,14.07,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,18.42,4.06,,7/28/25,,16.28,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,23.01,3.95,,7/28/25,,20.07,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,16.9,6.96,,7/28/25,,15.39,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,20.28,9.04,,7/28/25,,12.54,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,11.7,6.47,45.82,7/30/25,,11.4,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,10.93,5.36,35.9,7/30/25,,11.45,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,11.41,3.41,40.89,7/30/25,,13.6,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,14.08,8.97,34.86,7/30/25,,11.32,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,10.93,3.82,34.27,7/30/25,,14.75,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,13.62,7.1,56.09,7/30/25,,14.44,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,14.35,5.47,27.8,7/30/25,,14.95,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,14.3,6.6,29.89,7/30/25,,17.08,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,14.44,6.69,53.08,7/30/25,,14.96,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,14.04,8.16,39.75,7/30/25,,14.89,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,10.34,4.15,28.6,7/30/25,,15.59,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,10.51,4.42,39.1,7/30/25,,17.97,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,13.51,6.84,39.01,7/30/25,,19.22,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,18.05,7.49,26.79,7/30/25,,21.3,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,17.98,7.43,33.82,7/30/25,,19.09,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,13.88,4.35,34.38,7/30/25,,17.54,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,12.59,4.85,33.2,7/30/25,,14.82,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12.48,5.57,27.23,7/30/25,,16.1,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,15.32,8.44,40.79,7/30/25,,16.81,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,14.07,4.64,48.79,7/30/25,,15.91,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.28,4.9,27.79,7/30/25,,19,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,20.07,7.58,35.56,7/30/25,,21.3,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,15.39,9.08,36.27,7/30/25,,16.68,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,12.54,2.62,25.47,7/30/25,,17.5,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,11.4,6.79,,8/1/25,,17.71,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,11.45,5.88,,8/1/25,,17.45,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.6,7.07,,8/1/25,,17.82,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,11.32,7.82,,8/1/25,,17.09,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,14.75,5.94,,8/1/25,,25.51,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,14.44,8.02,,8/1/25,,20.97,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,14.95,6.2,,8/1/25,,24.18,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,17.08,10.77,,8/1/25,,17.58,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,14.96,7.11,,8/1/25,,21.75,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,14.89,8.72,,8/1/25,,17.25,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,15.59,8.58,,8/1/25,,22.04,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,17.97,12.18,,8/1/25,,17.36,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,19.22,11.44,,8/1/25,,24.03,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,21.3,13.04,,8/1/25,,20.34,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,19.09,8.91,,8/1/25,,21.28,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,17.54,5.61,,8/1/25,,27.7,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,14.82,9.49,,8/1/25,,16.61,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,16.1,9.91,,8/1/25,,18.12,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,16.81,10.06,,8/1/25,,19.39,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.91,7.32,,8/1/25,,23.8,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,19,10.95,,8/1/25,,26.23,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,21.3,9.56,,8/1/25,,26.93,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,16.68,10.01,,8/1/25,,19.11,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,17.5,8.74,,8/1/25,,25.94,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,17.71,9.23,,8/4/25,,10.96,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,17.45,10.99,,8/4/25,,10.07,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,17.82,9.53,,8/4/25,,9.85,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,17.09,9.81,,8/4/25,,8.27,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,25.51,13.5,,8/4/25,,10.56,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,20.97,12.2,,8/4/25,,10,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,24.18,9.62,,8/4/25,,13.52,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,17.58,6.97,,8/4/25,,10.22,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,21.75,11.9,,8/4/25,,11.5,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,17.25,9.4,,8/4/25,,7.92,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,22.04,14.33,,8/4/25,,10.46,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,17.36,12.55,,8/4/25,,10.4,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,24.03,15.58,,8/4/25,,9.6,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,20.34,5.7,,8/4/25,,13.25,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,21.28,5.18,,8/4/25,,15.3,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,27.7,18.23,,8/4/25,,10.92,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,16.61,9.22,,8/4/25,,11.55,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,18.12,9.16,,8/4/25,,9.37,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,19.39,11.86,,8/4/25,,7.92,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,23.8,15.03,,8/4/25,,9.94,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,26.23,10.12,,8/4/25,,16.08,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,26.93,7.76,,8/4/25,,19,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,19.11,10.8,,8/4/25,,9.87,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,25.94,14.6,,8/4/25,,8.97,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,10.96,5.61,46.31,8/6/25,,11.83,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,10.07,2.75,35.4,8/6/25,,13.93,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,9.85,1.85,41.5,8/6/25,,13.73,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,8.27,2.7,33.94,8/6/25,,13.13,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,10.56,5.31,34.26,8/6/25,,10.25,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,10,3.32,56.55,8/6/25,,10.67,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,13.52,4.52,27.5,8/6/25,,12.06,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,10.22,2.6,30.05,8/6/25,,11.39,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,11.5,2.59,55.25,8/6/25,,13.49,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,7.92,2.54,39.54,8/6/25,,10.25,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,10.46,3.61,28.48,8/6/25,,13.13,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,10.4,3.6,39.5,8/6/25,,10.32,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,9.6,3.33,38.63,8/6/25,,14.84,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,13.25,3.55,25.68,8/6/25,,14.33,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,15.3,5.41,35.64,8/6/25,,19.43,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,10.92,7.24,33.41,8/6/25,,11.42,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,11.55,4.44,32.98,8/6/25,,12.61,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,9.37,2.2,28.58,8/6/25,,12.5,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,7.92,0,40.8,8/6/25,,14.19,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,9.94,1.5,48.39,8/6/25,,13.15,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.08,5.14,27.9,8/6/25,,16.48,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,19,5.89,36.01,8/6/25,,19.53,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,9.87,3.3,36.93,8/6/25,,12.89,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,8.97,0,26.52,8/6/25,,18.68,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,11.83,9.06,,8/8/25,,14.85,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,13.93,9.56,,8/8/25,,15.93,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.73,8.42,,8/8/25,,16.34,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,13.13,9.03,,8/8/25,,15.01,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,10.25,6.64,,8/8/25,,14.88,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,10.67,5.02,,8/8/25,,16.79,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,12.06,3.96,,8/8/25,,28.03,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,11.39,5.91,,8/8/25,,18.56,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,13.49,6.94,,8/8/25,,22.11,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,10.25,4.63,,8/8/25,,19.08,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,13.13,9.15,,8/8/25,,15.35,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,10.32,8.18,,8/8/25,,14.67,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,14.84,7.37,,8/8/25,,21.57,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,14.33,7.91,,8/8/25,,21.59,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,19.43,11.12,,8/8/25,,25.42,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,11.42,4.96,,8/8/25,,21.61,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,12.61,8.48,,8/8/25,,20.43,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12.5,7.15,,8/8/25,,17.21,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,14.19,8.18,,8/8/25,,18.82,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,13.15,5.88,,8/8/25,,24.45,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.48,7.95,,8/8/25,,29.79,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,19.53,7.36,,8/8/25,,35.96,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,12.89,9.53,,8/8/25,,16.28,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,18.68,12.7,,8/8/25,,19.3,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,14.85,11.05,,8/11/25,,21.07,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,15.93,7.59,,8/11/25,,21.86,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,16.34,8.4,,8/11/25,,19.13,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,15.01,7.36,,8/11/25,,17.91,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,14.88,6.54,,8/11/25,,18.57,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,16.79,8.84,,8/11/25,,17.67,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,28.03,15.37,,8/11/25,,18.01,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,18.56,10,,8/11/25,,16.68,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,22.11,13.63,,8/11/25,,19.71,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,19.08,12.08,,8/11/25,,19,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,15.35,7.29,,8/11/25,,18.48,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,14.67,7.27,,8/11/25,,18.81,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,21.57,12.01,,8/11/25,,21.44,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,21.59,9.24,,8/11/25,,21.15,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,25.42,9.98,,8/11/25,,20.67,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,21.61,7.76,,8/11/25,,19.15,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,20.43,12.16,,8/11/25,,19.37,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,17.21,9.05,,8/11/25,,18.38,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,18.82,10.75,,8/11/25,,17.78,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,24.45,15.68,,8/11/25,,22.47,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,29.79,15.73,,8/11/25,,21.08,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,35.96,19.09,,8/11/25,,19.92,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,16.28,11.4,,8/11/25,,18.33,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,19.3,7.1,,8/11/25,,18.54,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,21.07,15.25,45.42,8/13/25,,9.53,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,21.86,15.76,36.15,8/13/25,,12.25,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,19.13,12.92,40.43,8/13/25,,13.2,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,17.91,12.42,33,8/13/25,,11.5,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,18.57,13.61,31.9,8/13/25,,9.22,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,17.67,10.5,56.83,8/13/25,,12.87,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,18.01,9.42,26.9,8/13/25,,11.67,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,16.68,10.3,24.01,8/13/25,,10.22,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,19.71,13.67,54.14,8/13/25,,10.44,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,19,13.11,39.52,8/13/25,,9.69,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,18.48,11.44,28.95,8/13/25,,11.72,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,18.81,14.22,37.96,8/13/25,,10.67,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,21.44,14.03,40.34,8/13/25,,11.11,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,21.15,12.5,26.36,8/13/25,,13.15,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,20.67,9.33,32.95,8/13/25,,14.43,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,19.15,10.22,36.85,8/13/25,,11.52,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,19.37,12,32.4,8/13/25,,10.28,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,18.38,12.75,27.34,8/13/25,,9.99,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,17.78,11.59,39.42,8/13/25,,9.8,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,22.47,15,47.2,8/13/25,,9.49,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,21.08,11.58,30.34,8/13/25,,13,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,19.92,7.82,38.21,8/13/25,,12.88,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,18.33,11.8,36.55,8/13/25,,10.61,NO,D12450Hi,,,,,,2409-42370A
