ID,DIET_FORMULA,INTAKE_GR,DATE,delta_measurement,corrected_intake_gr,DIET,KCAL_G,corrected_intake_kcal,SEX,COHORT,STRAIN,AIM,DIET_CODE
3710,D12450Ki_research_diets,8.779999999999998,2024-11-27,2,4.389999999999999,LFD,3.82,16.769799999999993,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,9.770000000000001,2024-11-29,2,4.885000000000001,LFD,3.82,18.660700000000002,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,14.969999999999999,2024-12-02,3,4.989999999999999,LFD,3.82,19.061799999999998,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,8.57,2024-12-04,2,4.285,LFD,3.82,16.3687,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,10.280000000000001,2024-12-06,2,5.140000000000001,LFD,3.82,19.634800000000002,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,14.620000000000001,2024-12-09,3,4.873333333333334,LFD,3.82,18.616133333333334,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3710,D12450Ki_research_diets,7.52,2024-12-11,2,3.76,LFD,3.82,14.363199999999999,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,17.029999999999973,2024-10-28,3,5.676666666666658,CHOW,3.1,17.59766666666664,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,7.639999999999986,2024-10-30,2,3.819999999999993,CHOW,3.1,11.84199999999998,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,11.680000000000007,2024-11-01,2,5.840000000000003,CHOW,3.1,18.10400000000001,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,15.350000000000023,2024-11-04,3,5.116666666666674,CHOW,3.1,15.861666666666691,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,13.049999999999983,2024-11-06,2,6.5249999999999915,CHOW,3.1,20.227499999999974,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,11.400000000000006,2024-11-08,2,5.700000000000003,CHOW,3.1,17.67000000000001,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,16.519999999999982,2024-11-11,3,5.506666666666661,CHOW,3.1,17.07066666666665,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,NA,2024-11-12,1,NA,CHOW,3.1,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,5.189999999999998,2024-11-13,1,5.189999999999998,CHOW,3.1,16.088999999999995,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,11.949999999999989,2024-11-15,2,5.974999999999994,CHOW,3.1,18.522499999999983,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,NA,2024-11-18,3,NA,LFD,3.82,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,1.379999999999999,2024-11-20,2,0.6899999999999995,LFD,3.82,2.635799999999998,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,4.789999999999999,2024-11-22,2,2.3949999999999996,LFD,3.82,9.148899999999998,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,10.419999999999998,2024-11-25,3,3.4733333333333327,LFD,3.82,13.26813333333333,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,7.919999999999998,2024-11-27,2,3.959999999999999,LFD,3.82,15.127199999999997,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,9.41,2024-11-29,2,4.705,LFD,3.82,17.9731,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,13.63,2024-12-02,3,4.543333333333334,LFD,3.82,17.355533333333334,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,8.229999999999997,2024-12-04,2,4.114999999999998,LFD,3.82,15.719299999999993,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,7.690000000000001,2024-12-06,2,3.8450000000000006,LFD,3.82,14.687900000000003,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,12.110000000000001,2024-12-09,3,4.036666666666667,LFD,3.82,15.420066666666667,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3711,D12450Ki_research_diets,9.55,2024-12-11,2,4.775,LFD,3.82,18.2405,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,30,2024-10-28,3,10,CHOW,3.1,31,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,17.100000000000023,2024-10-30,2,8.550000000000011,CHOW,3.1,26.505000000000035,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,23.97999999999999,2024-11-01,2,11.989999999999995,CHOW,3.1,37.16899999999998,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,26.25999999999999,2024-11-04,3,8.75333333333333,CHOW,3.1,27.135333333333325,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,17.659999999999997,2024-11-06,2,8.829999999999998,CHOW,3.1,27.372999999999994,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,14.909999999999997,2024-11-08,2,7.454999999999998,CHOW,3.1,23.110499999999995,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,15.47999999999999,2024-11-11,3,5.159999999999997,CHOW,3.1,15.99599999999999,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,NA,2024-11-12,1,NA,CHOW,3.1,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,5.730000000000018,2024-11-13,1,5.730000000000018,CHOW,3.1,17.76300000000006,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,10.409999999999968,2024-11-15,2,5.204999999999984,CHOW,3.1,16.13549999999995,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,NA,2024-11-18,3,NA,LFD,3.82,NA,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,1.5700000000000003,2024-11-20,2,0.7850000000000001,LFD,3.82,2.9987000000000004,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,4.68,2024-11-22,2,2.34,LFD,3.82,8.938799999999999,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,10.89,2024-11-25,3,3.6300000000000003,LFD,3.82,13.8666,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,9.310000000000002,2024-11-27,2,4.655000000000001,LFD,3.82,17.782100000000003,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,8.639999999999999,2024-11-29,2,4.319999999999999,LFD,3.82,16.502399999999998,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,15.240000000000002,2024-12-02,3,5.080000000000001,LFD,3.82,19.405600000000003,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,12.03,2024-12-04,2,6.015,LFD,3.82,22.977299999999996,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,10.59,2024-12-06,2,5.295,LFD,3.82,20.2269,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,14.790000000000001,2024-12-09,3,4.930000000000001,LFD,3.82,18.832600000000003,F,3,NZO/HlLtJ,EEGAP,D12450Ki
3712,D12450Ki_research_diets,7.880000000000003,2024-12-11,2,3.9400000000000013,LFD,3.82,15.050800000000004,F,3,NZO/HlLtJ,EEGAP,D12450Ki
