MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,,,49.7,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,,,51.9,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,,,40.2,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,,,52.3,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,,,44.7,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,,,47.1,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,,,46,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,,,44.7,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,,,49.5,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,,,40.9,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,,,55.4,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,,,45.9,3/25/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,357.15,293.94,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,314.94,289.51,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,324.74,292.39,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,306.06,280.45,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,310.72,284.31,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,349.26,281.58,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,307.9,222.92,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,310.55,288.84,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,273.87,253.15,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,351.57,307.88,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,167.86,154.42,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,325.19,280.9,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,282.88,248.41,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,325.36,296.25,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,320.73,248.5,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,331.53,306.7,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,344.43,301.63,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,324.87,288.22,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,350.84,325.66,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,323.64,302.9,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,299.05,271.16,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,305.63,290.84,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,294.09,267.95,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,338.22,319.85,,3/28/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,293.94,262.35,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,289.51,275.24,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,292.39,277.52,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,280.45,266.01,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,284.31,270.02,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,281.58,261.71,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,222.92,184.04,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,288.84,275.77,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,253.15,237.63,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,307.88,289.43,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,154.42,144.01,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,280.9,260.77,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,248.41,225.26,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,296.25,267.6,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,248.5,187.42,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,306.7,289.58,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,301.63,267.98,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,288.22,258.85,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,325.66,310.64,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,302.9,288.47,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,271.16,254.98,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,290.84,275.88,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,267.95,249,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,319.85,303.93,,3/31/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,,,34.1,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,,,31.7,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,,,37.4,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,,,33.4,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,,,33,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,,,30.5,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,,,22.1,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,,,23.3,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,,,22.2,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,,,22.9,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,,,22.9,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,,,25.9,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,,,47.6,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,,,50.5,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,,,41.3,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,,,53.8,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,,,43.2,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,,,46,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,,,46.5,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,,,44.1,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,,,51.7,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,,,41.5,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,,,58.4,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,,,45.9,4/1/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,262.35,234.84,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,275.24,258.21,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,277.52,257.48,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,266.01,249.17,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,270.02,252.5,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,261.71,247.43,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,184.04,154.41,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,275.77,259.9,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,237.63,218.51,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,289.43,265.88,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,144.01,130.08,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,260.77,238.64,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,225.26,189.08,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,267.6,234.73,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,187.42,117.6,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,289.58,265.95,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,267.98,219.18,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,258.85,217.65,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,310.64,291.55,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,288.47,267.05,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,254.98,231.78,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,275.88,255.86,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,249,224.94,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,303.93,283.08,,4/4/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,,,34.6,4/8/22,,207.81,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,197,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,,,31.6,4/8/22,,296.95,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,227,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,,,37.2,4/8/22,,218.68,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,173,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,,,33.4,4/8/22,,301.96,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,214,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,,,33.1,4/8/22,,234.91,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,208,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,,,30.4,4/8/22,,253.61,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,205,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,,,21.7,4/8/22,,246.61,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,116,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,,,23.6,4/8/22,,230.36,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,188,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,,,22.6,4/8/22,,204.44,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,94,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,,,22.8,4/8/22,,251.7,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,179,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,,,23.2,4/8/22,,335.03,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,215,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,,,25.8,4/8/22,,222.79,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,158,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,,,45.7,4/8/22,,304.61,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,844,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,,,47.6,4/8/22,,300.73,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,866,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,,,41.4,4/8/22,,331.33,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,536,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,,,53.9,4/8/22,,314.93,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,144,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,,,43.6,4/8/22,,310.67,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,834,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,,,44.7,4/8/22,,339.45,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,737,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,,,46.6,4/8/22,,328.49,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,156,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,,,46.8,4/8/22,,306.45,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,124,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,,,52.5,4/8/22,,369.99,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,177,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,,,43.2,4/8/22,,354.82,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,92,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,,,58.9,4/8/22,,357.96,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,89,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,,,47.4,4/8/22,,330.07,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,152,,
,C57BL/6J,1,,,,11/9/21,M,CHOW,207.81,202.14,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,2,,,,11/9/21,M,CHOW,296.95,290.92,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,3,,,,11/9/21,M,CHOW,218.68,210.64,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,4,,,,11/9/21,M,CHOW,301.96,292.39,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,5,,,,11/9/21,M,CHOW,234.91,228.74,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,6,,,,11/9/21,M,CHOW,253.61,247.67,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,7,,,,11/9/21,F,CHOW,246.61,227.63,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,8,,,,11/9/21,F,CHOW,230.36,224.02,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,9,,,,11/9/21,F,CHOW,204.44,199.55,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,10,,,,11/9/21,F,CHOW,251.7,245.77,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,11,,,,11/9/21,F,CHOW,335.03,313.58,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,C57BL/6J,12,,,,11/9/21,F,CHOW,222.79,216.36,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,13,,,,11/23/21,M,CHOW,304.61,289.35,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,14,,,,11/23/21,M,CHOW,300.73,287.95,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,15,,,,11/23/21,M,CHOW,331.33,305.08,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,16,,,,11/23/21,M,CHOW,314.93,302.24,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,17,,,,11/23/21,M,CHOW,310.67,282.61,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,18,,,,11/23/21,M,CHOW,339.45,320.03,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,19,,,,11/23/21,F,CHOW,328.49,318.78,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,20,,,,11/23/21,F,CHOW,306.45,296.23,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,21,,,,11/23/21,F,CHOW,369.99,359.07,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,22,,,,11/23/21,F,CHOW,354.82,344.57,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,23,,,,11/23/21,F,CHOW,357.96,346.05,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
,NZO/HlLtJ,24,,,,11/23/21,F,CHOW,330.07,319.46,,4/10/22,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,,,,,
