MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,22,14,6.18,0,NA,7/8/24,,15.29,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,22,14,9.97,5,NA,7/8/24,,10.54,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,22,14,8.05,0.4,NA,7/8/24,,13.18,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,22,14,6.95,1.85,NA,7/8/24,,11.05,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,22,14,7.46,1.63,NA,7/8/24,,11.27,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,22,14,7.28,0,NA,7/8/24,,14.68,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,22,14,6.35,0,NA,7/8/24,,13.89,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,22,14,6.34,0,NA,7/8/24,,14.54,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,22,14,10.27,0,NA,7/8/24,,17.4,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,22,14,9.55,2.36,NA,7/8/24,,13.2,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,22,14,9.13,0.94,NA,7/8/24,,15.5,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,22,14,9.83,3.41,NA,7/8/24,,13.97,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,22.3,14.3,17.17,13.41,20.25,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,22.3,14.3,14.95,10.06,22.2,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,22.3,14.3,14.91,11.14,22.07,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,22.3,14.3,10.99,7.07,20.96,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,22.3,14.3,11.06,7.04,23.74,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,22.3,14.3,14.14,10.13,22.52,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,22.3,14.3,12.39,8.49,22.06,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,22.3,14.3,11.3,6.93,22.28,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,22.3,14.3,13.51,9.04,19.71,7/10/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,22.3,14.3,15.35,11.7,19.86,7/10/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,22.3,14.3,12.98,8.48,19.61,7/10/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,22.3,14.3,14.98,11.6,20.58,7/10/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,22.3,14.3,15.29,11.41,28.95,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,22.3,14.3,10.54,6.78,25.03,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,22.3,14.3,13.18,9.53,28.02,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,22.3,14.3,11.05,6.41,29.55,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,22.3,14.3,11.27,6.92,29.1,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,22.3,14.3,14.68,9.82,31.24,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,22.3,14.3,13.89,8.18,28.86,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,22.3,14.3,14.54,10.13,27.99,7/10/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,22.3,14.3,17.4,12.72,27.38,7/10/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,22.3,14.3,13.2,7.45,28.28,7/10/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,22.3,14.3,15.5,9.97,30.05,7/10/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,22.3,14.3,13.97,9.61,25.55,7/10/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,22.5,14.5,13.41,10.26,NA,7/12/24,,13.21,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,22.5,14.5,10.06,6.31,NA,7/12/24,,14.71,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,22.5,14.5,11.14,8.07,NA,7/12/24,,13.12,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,22.5,14.5,7.07,4.2,NA,7/12/24,,13.85,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,22.5,14.5,7.04,2.31,NA,7/12/24,,14.21,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,22.5,14.5,10.13,6.58,NA,7/12/24,,11.49,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,22.5,14.5,8.49,6.22,NA,7/12/24,,11,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,22.5,14.5,6.93,4.2,NA,7/12/24,,14.57,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,22.5,14.5,9.04,3.86,NA,7/12/24,,11.53,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,22.5,14.5,11.7,6.26,NA,7/12/24,,12.42,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,22.5,14.5,8.48,5.37,NA,7/12/24,,12.41,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,22.5,14.5,11.6,5.8,NA,7/12/24,,11.94,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,22.5,14.5,11.41,7.5,NA,7/12/24,,11.03,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,22.5,14.5,6.78,3.91,NA,7/12/24,,13.6,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,22.5,14.5,9.53,6.72,NA,7/12/24,,10.45,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,22.5,14.5,6.41,3.16,NA,7/12/24,,13.83,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,22.5,14.5,6.92,3.27,NA,7/12/24,,11.15,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,22.5,14.5,9.82,6.93,NA,7/12/24,,13.09,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,22.5,14.5,8.18,4.3,NA,7/12/24,,10.39,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,22.5,14.5,10.13,8.48,NA,7/12/24,,10.59,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,22.5,14.5,12.72,6.59,NA,7/12/24,,11.27,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,22.5,14.5,7.45,2.53,NA,7/12/24,,12.15,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,22.5,14.5,9.97,4.47,NA,7/12/24,,12.49,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,22.5,14.5,9.61,4.45,NA,7/12/24,,12.71,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,23,15,13.21,8.03,NA,7/15/24,,15.05,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,23,15,14.71,8.48,NA,7/15/24,,13.32,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,23,15,13.12,8.14,NA,7/15/24,,12.01,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,23,15,13.85,6.97,NA,7/15/24,,14.87,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,23,15,14.21,8.23,NA,7/15/24,,12.35,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,23,15,11.49,4.48,NA,7/15/24,,13.1,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,23,15,11,4.74,NA,7/15/24,,10.69,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,23,15,14.57,4.46,NA,7/15/24,,12.26,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,23,15,11.53,4.64,NA,7/15/24,,12.15,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,23,15,12.42,5.51,NA,7/15/24,,13.28,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,23,15,12.41,6.01,NA,7/15/24,,12.99,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,23,15,11.94,4.35,NA,7/15/24,,13.14,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,23,15,11.03,4.92,NA,7/15/24,,13.57,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,23,15,13.6,8.47,NA,7/15/24,,13.16,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,23,15,10.45,4.44,NA,7/15/24,,13.11,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,23,15,13.83,5.98,NA,7/15/24,,14.63,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,23,15,11.15,4.91,NA,7/15/24,,12.56,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,23,15,13.09,5.95,NA,7/15/24,,13.1,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,23,15,10.39,4.46,NA,7/15/24,,13.31,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,23,15,10.59,4.9,NA,7/15/24,,10.73,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,23,15,11.27,3.29,NA,7/15/24,,14.13,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,23,15,12.15,4.26,NA,7/15/24,,14.33,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,23,15,12.49,5.5,NA,7/15/24,,12.59,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,23,15,12.71,5.56,NA,7/15/24,,14.58,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,23.3,15.3,15.05,10.49,20.6,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,23.3,15.3,13.32,8.6,22,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,23.3,15.3,12.01,7.52,21.01,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,23.3,15.3,14.87,11.1,21.09,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,23.3,15.3,12.35,8.72,23.13,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,23.3,15.3,13.1,8.83,22.69,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,23.3,15.3,10.69,6.23,22.06,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,23.3,15.3,12.26,7.9,22.91,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,23.3,15.3,12.15,6.78,21.56,7/17/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,23.3,15.3,13.28,8.79,20.56,7/17/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,23.3,15.3,12.99,7.76,20.07,7/17/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,23.3,15.3,13.14,8.9,20.18,7/17/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,23.3,15.3,13.57,9.06,29.32,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,23.3,15.3,13.16,8.72,24.92,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,23.3,15.3,13.11,9.28,26.36,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,23.3,15.3,14.63,8.93,31.05,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,23.3,15.3,12.56,7.12,29.63,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,23.3,15.3,13.1,7.36,32.08,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,23.3,15.3,13.31,8.93,27.55,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,23.3,15.3,10.73,6.78,25.91,7/17/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,23.3,15.3,14.13,8.52,26.87,7/17/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,23.3,15.3,14.33,8.65,28.4,7/17/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,23.3,15.3,12.59,7.33,29.65,7/17/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,23.3,15.3,14.58,9.03,26.49,7/17/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,23.5,15.5,10.49,6.15,NA,7/19/24,,11.54,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,23.5,15.5,8.6,4.54,NA,7/19/24,,10.5,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,23.5,15.5,7.52,3.24,NA,7/19/24,,10.3,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,23.5,15.5,11.1,6.31,NA,7/19/24,,10.98,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,23.5,15.5,8.72,3.05,NA,7/19/24,,11.32,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,23.5,15.5,8.83,4.42,NA,7/19/24,,10.98,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,23.5,15.5,6.23,1.95,NA,7/19/24,,11.36,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,23.5,15.5,7.9,5,NA,7/19/24,,10.4,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,23.5,15.5,6.78,2.66,NA,7/19/24,,11.04,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,23.5,15.5,8.79,3.71,NA,7/19/24,,11.58,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,23.5,15.5,7.76,4.33,NA,7/19/24,,10.55,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,23.5,15.5,8.9,3.78,NA,7/19/24,,10.63,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,23.5,15.5,9.06,5.19,NA,7/19/24,,11.4,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
