MICE_ID_RAR_INDIVIDUAL,ID_MICE,RACK,LOCATION,COHORT,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,AIM,COMMENTS,FAT,LEAN,FREE_WATER,TOTAL_WATER,TIME_DATE_DURA,NEW_FOOD_END_SESSION_G,RESEARCH_DIET_FORMULA,LOT_FOOD,COMMENT_TWO
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,9.5,1.5,26.62,22.24,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.62,D12451i,24030401/2.5kgi,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,9.5,1.5,24.96,19.5,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.88,D12451i,24030401/2.5kgi,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,9.5,1.5,26.88,22.05,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,26.07,D12451i,24030401/2.5kgi,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,9.5,1.5,25.85,21.25,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.9,D12451i,24030401/2.5kgi,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,9.5,1.5,23.28,18.14,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.61,D12451i,24030401/2.5kgi,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,9.5,1.5,23.69,19.55,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.18,D12451i,24030401/2.5kgi,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,9.5,1.5,24.96,21.27,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.9,D12451i,24030401/2.5kgi,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,9.5,1.5,24.23,18.43,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.75,D12451i,24030401/2.5kgi,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,9.5,1.5,28,22.6,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,26.29,D12450Hi,24030810/2.5kgi ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,9.5,1.5,26.65,19.94,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.36,D12450Hi,24030810/2.5kgi ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,9.5,1.5,24.65,19.45,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,26.53,D12450Hi,24030810/2.5kgi ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,9.5,1.5,24.52,18.74,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,28.68,D12450Hi,24030810/2.5kgi ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,9.5,1.5,24.01,20.24,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,26.22,D12451i,24030401/2.5kgi,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,9.5,1.5,27.15,21.98,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.88,D12451i,24030401/2.5kgi,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,9.5,1.5,25.64,20.35,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.89,D12451i,24030401/2.5kgi,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,9.5,1.5,26.81,20.54,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.82,D12451i,24030401/2.5kgi,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,9.5,1.5,22.39,17.41,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.51,D12451i,24030401/2.5kgi,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,9.5,1.5,25.23,19.77,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.49,D12451i,24030401/2.5kgi,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,9.5,1.5,26.41,21.17,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.15,D12451i,24030401/2.5kgi,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,9.5,1.5,23.96,18.78,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.44,D12451i,24030401/2.5kgi,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,9.5,1.5,23.82,18.18,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,28.71,D12450Hi,24030810/2.5kgi ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,9.5,1.5,24.26,17.41,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,28.19,D12450Hi,24030810/2.5kgi ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,9.5,1.5,24.41,18.62,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,27.72,D12450Hi,24030810/2.5kgi ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,9.5,1.5,26.88,22.47,NA,4/12/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,27.71,D12450Hi,24030810/2.5kgi ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,10,2,25.62,19.67,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,20.16,D12451i,24030401/2.5kgi,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,10,2,25.88,18.45,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,22.39,D12451i,24030401/2.5kgi,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,10,2,26.07,19.32,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,22.02,D12451i,24030401/2.5kgi,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,10,2,25.9,18.72,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,22.75,D12451i,24030401/2.5kgi,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,10,2,25.61,19.16,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,21,D12451i,24030401/2.5kgi,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,10,2,23.18,16,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,20.19,D12451i,24030401/2.5kgi,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,10,2,23.9,17.69,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,20.12,D12451i,24030401/2.5kgi,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,10,2,22.75,16.02,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,20.88,D12451i,24030401/2.5kgi,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,10,2,26.29,19.3,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,27.63,D12450Hi,24030810/2.5kgi ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,10,2,25.36,18.36,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,26.47,D12450Hi,24030810/2.5kgi ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,10,2,26.53,19.27,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,24.23,D12450Hi,24030810/2.5kgi ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,10,2,28.68,22.13,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,27.16,D12450Hi,24030810/2.5kgi ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,10,2,26.22,19.6,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,20.09,D12451i,24030401/2.5kgi,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,10,2,24.88,18.18,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,20.5,D12451i,24030401/2.5kgi,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,10,2,25.89,18.16,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,20.74,D12451i,24030401/2.5kgi,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,10,2,24.82,16.25,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,21.43,D12451i,24030401/2.5kgi,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,10,2,25.51,16.99,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,22.74,D12451i,24030401/2.5kgi,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,10,2,24.49,16.46,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,21.26,D12451i,24030401/2.5kgi,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,10,2,25.15,17.1,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,22.18,D12451i,24030401/2.5kgi,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,10,2,25.44,17.59,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,20.09,D12451i,24030401/2.5kgi,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,10,2,28.71,20.31,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,25.29,D12450Hi,24030810/2.5kgi ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,10,2,28.19,21.27,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,27.48,D12450Hi,24030810/2.5kgi ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,10,2,27.72,19.07,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,25.64,D12450Hi,24030810/2.5kgi ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,10,2,27.71,21.26,NA,4/15/24,2B_EEGAP,FOOD_REPLACEMENT_AND_CAGE_REPLACEMENT,NA,NA,NA,NA,NA,27.49,D12450Hi,24030810/2.5kgi ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,10.3,2.3,20.16,15.35,18.2,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,10.3,2.3,22.39,17.78,19.78,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,10.3,2.3,22.02,17.99,18.2,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,10.3,2.3,22.75,19.39,17.78,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,10.3,2.3,21,15.59,19.22,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,10.3,2.3,20.19,15.34,18.27,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,10.3,2.3,20.12,15.31,19.56,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,10.3,2.3,20.88,15.58,20.95,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,10.3,2.3,27.63,24.64,17.22,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24030810/2.5kgi ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,10.3,2.3,26.47,26.05,18.26,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24030810/2.5kgi ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,10.3,2.3,24.23,24.24,15.94,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24030810/2.5kgi ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,10.3,2.3,27.16,23.35,16.61,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24030810/2.5kgi ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,10.3,2.3,20.09,15.3,24.89,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,10.3,2.3,20.5,18.76,21.74,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,10.3,2.3,20.74,17.36,22.75,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,10.3,2.3,21.43,16.38,28.28,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,10.3,2.3,22.74,17.82,27.7,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,10.3,2.3,21.26,15.65,24.94,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,10.3,2.3,22.18,16.23,25.2,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,10.3,2.3,20.09,16.34,24.73,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401/2.5kgi,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,10.3,2.3,25.29,19.09,22.93,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24030810/2.5kgi ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,10.3,2.3,27.48,24.37,24.26,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24030810/2.5kgi ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,10.3,2.3,25.64,20.41,23.76,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24030810/2.5kgi ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,10.3,2.3,27.49,26.11,23.53,4/17/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24030810/2.5kgi ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,10.5,2.5,15.35,11.77,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.66,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,10.5,2.5,17.78,13.92,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.24,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,10.5,2.5,17.99,13.66,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,10.5,2.5,19.39,15.15,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,21.23,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,10.5,2.5,15.59,10.74,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.95,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,10.5,2.5,15.34,11.06,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.36,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,10.5,2.5,15.31,10.84,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.43,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,10.5,2.5,15.58,11.57,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.24,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,10.5,2.5,24.64,19.05,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.9,D12450Hi,24030810/2.5kgi ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,10.5,2.5,26.05,24.68,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.46,D12450Hi,24030810/2.5kgi ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,10.5,2.5,24.24,21,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.03,D12450Hi,24030810/2.5kgi ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,10.5,2.5,23.35,18.63,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.01,D12450Hi,24030810/2.5kgi ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,10.5,2.5,15.3,12.1,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.42,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,10.5,2.5,18.76,16.29,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.88,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,10.5,2.5,17.36,13.19,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.97,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,10.5,2.5,16.38,12.51,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.16,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,10.5,2.5,17.82,14.29,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.27,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,10.5,2.5,15.65,11.29,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.85,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,10.5,2.5,16.23,12.28,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.63,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,10.5,2.5,16.34,11.26,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.36,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,10.5,2.5,19.09,12.72,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,20.87,D12450Hi,24030810/2.5kgi ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,10.5,2.5,24.37,19.42,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.22,D12450Hi,24030810/2.5kgi ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,10.5,2.5,20.41,14.26,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.69,D12450Hi,24030810/2.5kgi ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,10.5,2.5,26.11,23.73,NA,4/19/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.31,D12450Hi,24030810/2.5kgi ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,11,3,22.66,15.51,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.38,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,11,3,23.24,15.42,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.56,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,11,3,22,15.33,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.57,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,11,3,21.23,13.55,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.75,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,11,3,23.95,16.34,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.26,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,11,3,24.36,16.71,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.96,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,11,3,22.43,15.17,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.39,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,11,3,22.24,15.22,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.41,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,11,3,23.9,15.78,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.23,D12450Hi,24030810/2.5kgi ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,11,3,22.46,14.97,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.82,D12450Hi,24030810/2.5kgi ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,11,3,24.03,16.29,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.05,D12450Hi,24030810/2.5kgi ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,11,3,24.01,15.47,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.18,D12450Hi,24030810/2.5kgi ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,11,3,23.42,16.01,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.25,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,11,3,25.88,18.63,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,26.74,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,11,3,23.97,15.75,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,26.25,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,11,3,25.16,16.33,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,24.42,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,11,3,22.27,14.16,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.41,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,11,3,24.85,16.12,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.08,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,11,3,24.63,15.64,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.31,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,11,3,25.36,18.31,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.62,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,11,3,20.87,11.58,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,31.01,D12450Hi,24030810/2.5kgi ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,11,3,23.22,15.23,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,27.24,D12450Hi,24030810/2.5kgi ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,11,3,22.69,14.51,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.94,D12450Hi,24030810/2.5kgi ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,11,3,24.31,17.48,NA,4/22/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.74,D12450Hi,24030810/2.5kgi ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,11.3,3.3,23.38,19.11,17.7,4/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,11.3,3.3,24.56,19.67,20.48,4/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,11.3,3.3,22.57,17.64,18.83,4/24/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
