ID,BW,PARAM,DATE,VALUE
7859,29.71,o2_bw,8/29/2024 14:00,3.408895
7859,29.71,o2_bw,8/29/2024 15:00,3.069648
7859,29.71,o2_bw,8/29/2024 16:00,3.3311225
7859,29.71,o2_bw,8/29/2024 17:00,3.80826166666667
7859,29.71,o2_bw,8/29/2024 18:00,3.2197685
7859,29.71,o2_bw,8/29/2024 19:00,4.314713
7859,29.71,o2_bw,8/29/2024 20:00,4.35391133333333
7859,29.71,o2_bw,8/29/2024 21:00,4.583832
7859,29.71,o2_bw,8/29/2024 22:00,4.143957
7859,29.71,o2_bw,8/29/2024 23:00,3.97752133333333
7859,29.71,o2_bw,8/30/2024 0:00,3.5577055
7859,29.71,o2_bw,8/30/2024 1:00,3.8651835
7859,29.71,o2_bw,8/30/2024 2:00,3.62862033333333
7859,29.71,o2_bw,8/30/2024 3:00,3.8553425
7859,29.71,o2_bw,8/30/2024 4:00,4.2122755
7859,29.71,o2_bw,8/30/2024 5:00,4.6706015
7859,29.71,o2_bw,8/30/2024 6:00,3.71471
7859,29.71,o2_bw,8/30/2024 7:00,3.3920315
7859,29.71,o2_bw,8/30/2024 8:00,3.0585705
4018,28.41,o2_bw,8/26/2024 9:00,4.797159
4018,28.41,o2_bw,8/26/2024 10:00,4.33836233333333
4018,28.41,o2_bw,8/26/2024 11:00,3.9318385
4018,28.41,o2_bw,8/26/2024 12:00,4.138612
4018,28.41,o2_bw,8/26/2024 13:00,3.927086
4018,28.41,o2_bw,8/26/2024 14:00,4.036455
4018,28.41,o2_bw,8/26/2024 15:00,3.305516
4018,28.41,o2_bw,8/26/2024 16:00,3.49215833333333
4018,28.41,o2_bw,8/26/2024 17:00,3.6357915
4018,28.41,o2_bw,8/26/2024 18:00,4.318821
4018,28.41,o2_bw,8/26/2024 19:00,3.740702
4018,28.41,o2_bw,8/26/2024 20:00,4.279482
4018,28.41,o2_bw,8/26/2024 21:00,4.7647195
4018,28.41,o2_bw,8/26/2024 22:00,4.6853605
4018,28.41,o2_bw,8/26/2024 23:00,4.09522866666667
4018,28.41,o2_bw,8/27/2024 0:00,3.785114
4018,28.41,o2_bw,8/27/2024 1:00,3.922125
4018,28.41,o2_bw,8/27/2024 2:00,3.845083
4018,28.41,o2_bw,8/27/2024 3:00,4.4884335
4018,28.41,o2_bw,8/27/2024 4:00,3.7002085
4018,28.41,o2_bw,8/27/2024 5:00,3.963587
4018,28.41,o2_bw,8/27/2024 6:00,3.698422
4018,28.41,o2_bw,8/27/2024 7:00,3.086649
4018,28.41,o2_bw,8/27/2024 8:00,3.4610875
4018,28.41,o2_bw,8/27/2024 9:00,3.60988333333333
4018,28.41,o2_bw,8/27/2024 10:00,3.397557
4018,28.41,o2_bw,8/27/2024 11:00,3.6759085
4018,28.41,o2_bw,8/27/2024 12:00,3.550728
4018,28.41,o2_bw,8/27/2024 13:00,3.57244
4018,28.41,o2_bw,8/27/2024 14:00,3.12616
4018,28.41,o2_bw,8/27/2024 15:00,3.51849366666667
4018,28.41,o2_bw,8/27/2024 16:00,3.155186
4018,28.41,o2_bw,8/27/2024 17:00,3.85012
4018,28.41,o2_bw,8/27/2024 18:00,3.42285166666667
4018,28.41,o2_bw,8/27/2024 19:00,3.385584
4018,28.41,o2_bw,8/27/2024 20:00,4.2627705
4018,28.41,o2_bw,8/27/2024 21:00,4.8673055
4018,28.41,o2_bw,8/27/2024 22:00,5.80538833333333
4018,28.41,o2_bw,8/27/2024 23:00,4.678219
4018,28.41,o2_bw,8/28/2024 0:00,4.0421915
4018,28.41,o2_bw,8/28/2024 1:00,3.97668766666667
4018,28.41,o2_bw,8/28/2024 2:00,4.041638
4018,28.41,o2_bw,8/28/2024 3:00,4.086702
4018,28.41,o2_bw,8/28/2024 4:00,4.13839933333333
4018,28.41,o2_bw,8/28/2024 5:00,4.874857
4018,28.41,o2_bw,8/28/2024 6:00,4.404482
4018,28.41,o2_bw,8/28/2024 7:00,3.54346366666667
4018,28.41,o2_bw,8/28/2024 8:00,4.196965
4018,28.41,o2_bw,8/28/2024 9:00,3.6534265
4018,28.41,o2_bw,8/28/2024 10:00,3.4753475
4018,28.41,o2_bw,8/28/2024 11:00,3.31223933333333
4018,28.41,o2_bw,8/28/2024 12:00,3.6376495
4018,28.41,o2_bw,8/28/2024 13:00,3.685151
4018,28.41,o2_bw,8/28/2024 14:00,3.49110166666667
4018,28.41,o2_bw,8/28/2024 15:00,3.4410885
4018,28.41,o2_bw,8/28/2024 16:00,3.4545155
4018,28.41,o2_bw,8/28/2024 17:00,3.61285833333333
4018,28.41,o2_bw,8/28/2024 18:00,3.5277085
4018,28.41,o2_bw,8/28/2024 19:00,3.878659
4018,28.41,o2_bw,8/28/2024 20:00,4.92635066666667
4018,28.41,o2_bw,8/28/2024 21:00,5.4269665
4018,28.41,o2_bw,8/28/2024 22:00,4.668408
4018,28.41,o2_bw,8/28/2024 23:00,4.7129005
4018,28.41,o2_bw,8/29/2024 0:00,4.21636933333333
4018,28.41,o2_bw,8/29/2024 1:00,4.0251
4018,28.41,o2_bw,8/29/2024 2:00,4.305579
4018,28.41,o2_bw,8/29/2024 3:00,4.398624
4018,28.41,o2_bw,8/29/2024 4:00,4.4543985
4018,28.41,o2_bw,8/29/2024 5:00,4.26506
4018,28.41,o2_bw,8/29/2024 6:00,4.604333
4018,28.41,o2_bw,8/29/2024 7:00,3.958587
4018,28.41,o2_bw,8/29/2024 8:00,4.1768415
4018,28.41,o2_bw,8/29/2024 9:00,3.94025866666667
4018,28.41,o2_bw,8/29/2024 10:00,3.2055375
4018,28.41,o2_bw,8/29/2024 11:00,3.6771885
4018,28.41,o2_bw,8/29/2024 12:00,3.150192
4018,28.41,o2_bw,8/29/2024 13:00,3.57428333333333
4018,28.41,o2_bw,8/29/2024 14:00,3.2102135
4018,28.41,o2_bw,8/29/2024 15:00,3.233976
4018,28.41,o2_bw,8/29/2024 16:00,3.41873
